individual_local_identifier,date,lat_median,lon_median,n_points,timestamp_min_utc,step_length_km,heading_deg,speed_km_per_day,turning_angle_deg,stopover_duration_days
Ziegentom + / DER AF370 (eobs 3961),2016-01-20 00:00:00+00:00,13.4418451,19.329890499999998,218,2016-01-20T02:00:23+00:00,8.879908864283834,86.61953864059683,8.879908864283834,87.328541290398,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-21 00:00:00+00:00,13.41782515,19.03825525,218,2016-01-21T02:00:23+00:00,31.654532407785098,265.1937025339326,31.654532407785098,178.57416389333576,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-22 00:00:00+00:00,13.0292208,18.3150932,213,2016-01-22T02:00:23+00:00,89.41419832027628,241.18417991271187,89.41419832027628,24.009522621220725,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-23 00:00:00+00:00,13.023882050000001,18.14879815,218,2016-01-23T02:00:23+00:00,18.02511174828343,268.13141076848774,18.02511174828343,26.94723085577587,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-24 00:00:00+00:00,12.6395527,17.220289,218,2016-01-24T02:00:23+00:00,109.36254505339136,247.10127330791573,109.36254505339136,21.030137460572007,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-25 00:00:00+00:00,12.611589500000001,17.214340749999998,216,2016-01-25T02:00:23+00:00,3.1756501429114685,191.7272043948822,3.1756501429114685,55.37406891303354,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-26 00:00:00+00:00,12.46396305,17.12716975,216,2016-01-26T02:00:23+00:00,18.947019641751012,209.96872525204395,18.947019641751012,18.24152085716176,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-27 00:00:00+00:00,12.4592867,17.1045121,213,2016-01-27T02:00:23+00:00,2.514418315074603,258.06742918529807,2.514418315074603,48.098703933254114,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-28 00:00:00+00:00,12.4643228,17.184227,217,2016-01-28T02:00:23+00:00,8.67316869326602,86.28948039535067,8.67316869326602,171.7779487899474,2
Ziegentom + / DER AF370 (eobs 3961),2016-01-29 00:00:00+00:00,12.7374758,17.2271803,218,2016-01-29T02:00:23+00:00,30.728843381480768,8.720001743127682,30.728843381480768,77.56947865222298,0
Ziegentom + / DER AF370 (eobs 3961),2016-01-30 00:00:00+00:00,12.7660705,17.2868851,217,2016-01-30T02:00:23+00:00,7.213679250775513,63.84024636072161,7.213679250775513,55.120244617593926,1
Ziegentom + / DER AF370 (eobs 3961),2016-01-31 00:00:00+00:00,12.7660574,17.2868273,217,2016-01-31T02:00:23+00:00,0.006435230247845953,256.9173542106331,0.006435230247845953,166.9228921500885,2
Ziegentom + / DER AF370 (eobs 3961),2016-02-01 00:00:00+00:00,12.7664237,17.2868291,217,2016-02-01T02:00:23+00:00,0.0407312256459098,0.2745894042255941,0.0407312256459098,103.35723519359249,3
Ziegentom + / DER AF370 (eobs 3961),2016-02-02 00:00:00+00:00,12.7714558,17.095518,218,2016-02-02T02:00:23+00:00,20.75430452109707,271.5660457866529,20.75430452109707,88.70854361757267,0
Ziegentom + / DER AF370 (eobs 3961),2016-02-03 00:00:00+00:00,12.79892685,17.0656236,218,2016-02-03T02:00:23+00:00,4.454148690477789,313.3016926192996,4.454148690477789,41.735646832646694,1
Ziegentom + / DER AF370 (eobs 3961),2016-02-04 00:00:00+00:00,12.79310495,17.067184849999997,216,2016-02-04T02:00:23+00:00,0.6691362268185242,165.34468606184782,0.6691362268185242,147.9570065574518,2
Ziegentom + / DER AF370 (eobs 3961),2016-02-05 00:00:00+00:00,12.7867867,17.0662022,216,2016-02-05T02:00:23+00:00,0.7105927841478744,188.624250075338,0.7105927841478744,23.279564013490187,3
Ziegentom + / DER AF370 (eobs 3961),2016-02-06 00:00:00+00:00,12.717540450000001,16.72263815,216,2016-02-06T02:00:23+00:00,38.0475889699404,258.3621367890325,38.0475889699404,69.73788671369448,0
Ziegentom + / DER AF370 (eobs 3961),2016-02-07 00:00:00+00:00,12.1452452,16.9123746,215,2016-02-07T02:00:23+00:00,66.88854628725346,162.03946214977702,66.88854628725346,96.32267463925547,0
Ziegentom + / DER AF370 (eobs 3961),2016-02-08 00:00:00+00:00,12.5013781,17.1513078,217,2016-02-08T02:00:23+00:00,47.348612361572705,33.21748633845152,47.348612361572705,128.8219758113255,0
Ziegentom + / DER AF370 (eobs 3961),2016-02-09 00:00:00+00:00,12.5014129,17.198842650000003,218,2016-02-09T02:00:23+00:00,5.160324230614367,89.95189065180796,5.160324230614367,56.734404313356436,1
Ziegentom + / DER AF370 (eobs 3961),2016-02-10 00:00:00+00:00,12.5738517,17.2352016,217,2016-02-10T02:00:23+00:00,8.969698507307365,26.098938528631493,8.969698507307365,63.852952123176465,2
Ziegentom + / DER AF370 (eobs 3961),2016-02-11 00:00:00+00:00,12.6654257,17.0510221,217,2016-02-11T02:00:23+00:00,22.429646282352973,297.0193253704209,22.429646282352973,89.07961315821058,0
